customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment
7806,346,1,27.43,1,1,3,113
7807,130,1,20.3,3,1,2,312
7808,215,2,23.93,2,3,3,233
7809,327,1,11.65,1,1,2,112
7810,234,1,8.75,2,1,1,211
7811,325,1,4.98,1,1,1,111
7812,175,3,58.71,2,3,3,233
7813,76,1,5.32,3,1,1,311
7814,59,3,42.21,3,3,3,333
7815,303,1,10.96,1,1,2,112
7816,88,1,20.46,3,1,2,312
7817,241,2,9.49,2,3,1,231
7818,262,1,14.39,2,1,2,212
7819,232,2,25.54,2,3,3,233
7820,306,4,87.32,1,4,4,144
7821,272,1,20.85,2,1,2,212
7822,347,1,7.25,1,1,1,111
7823,350,2,16.439999999999998,1,3,2,132
7824,135,2,9.08,3,3,1,331
7825,256,2,28.78,2,3,3,233
7826,346,1,4.19,1,1,1,111
7827,290,1,12.67,1,1,2,112
7828,129,3,55.21,3,3,3,333
7829,330,1,187.91,1,1,4,114
7830,250,1,1.88,2,1,1,211
7831,112,3,49.37,3,3,3,333
7832,220,1,2.06,2,1,1,211
7833,214,1,24.87,2,1,3,213
7834,353,1,22.38,1,1,2,112
7835,120,1,10.09,3,1,1,311
7836,318,1,11.94,1,1,2,112
7837,268,1,174.75,2,1,4,214
7838,294,1,17.93,1,1,2,112
7839,299,1,63.059999999999995,1,1,3,113
7840,101,2,99.91,3,3,4,334
7841,95,2,14.149999999999999,3,3,2,332
7842,198,1,3.88,2,1,1,211
7843,312,1,113.3,1,1,4,114
7844,276,1,5.79,1,1,1,111
7845,245,1,21.0,2,1,2,212
7846,313,1,6.96,1,1,1,111
7847,286,1,8.25,1,1,1,111
7848,321,2,25.49,1,3,3,133
7849,122,1,23.8,3,1,2,312
7850,285,2,46.06,1,3,3,133
7851,312,1,23.37,1,1,2,112
7852,236,2,11.379999999999999,2,3,2,232
7853,328,1,3.81,1,1,1,111
7854,131,2,12.74,3,3,2,332
7855,80,1,19.48,3,1,2,312
7856,307,1,11.37,1,1,2,112
7857,256,2,111.28999999999999,2,3,4,234
7858,288,2,20.08,1,3,2,132
7859,272,2,23.380000000000003,2,3,2,232
7860,361,1,29.5,1,1,3,113
7861,164,1,17.630000000000003,2,1,2,212
7862,356,1,13.1,1,1,2,112
7863,299,4,63.09,1,4,4,144
7864,308,1,8.79,1,1,1,111
7865,308,1,10.98,1,1,2,112
7866,327,2,12.05,1,3,2,132
7867,218,1,12.75,2,1,2,212
7868,129,1,7.29,3,1,1,311
7869,286,1,11.84,1,1,2,112
7870,271,1,9.35,2,1,1,211
7871,138,5,61.86,3,4,3,343
7872,349,1,3.44,1,1,1,111
7873,225,1,23.31,2,1,2,212
7874,85,1,11.0,3,1,2,312
7875,220,2,33.18,2,3,3,233
7876,247,2,22.44,2,3,2,232
7877,85,1,15.57,3,1,2,312
7878,171,1,30.32,2,1,3,213
7879,339,1,2.31,1,1,1,111
7880,362,1,21.29,1,1,2,112
7881,25,1,5.73,4,1,1,411
7882,288,3,89.87,1,3,4,134
7883,124,2,16.009999999999998,3,3,2,332
7884,319,1,2.68,1,1,1,111
7885,323,1,5.73,1,1,1,111
7886,268,1,24.66,2,1,3,213
7887,161,11,273.87,2,4,4,244
7888,269,1,15.17,2,1,2,212
7889,352,1,3.46,1,1,1,111
7890,208,5,83.62,2,4,4,244
7891,333,1,24.32,1,1,3,113
7892,178,1,13.88,2,1,2,212
7893,233,1,9.040000000000001,2,1,1,211
7894,265,1,5.76,2,1,1,211
7895,302,2,17.67,1,3,2,132
7896,324,2,32.019999999999996,1,3,3,133
7897,304,1,18.46,1,1,2,112
7898,326,2,28.1,1,3,3,133
7899,175,1,16.85,2,1,2,212
7900,323,1,107.78999999999999,1,1,4,114
7901,309,3,54.08,1,3,3,133
7902,298,3,13.92,1,3,2,132
7903,220,2,128.43,2,3,4,234
7904,326,1,6.35,1,1,1,111
7905,192,1,9.0,2,1,1,211
7906,209,1,4.0,2,1,1,211
7907,307,1,140.20999999999998,1,1,4,114
7908,267,1,4.11,2,1,1,211
7909,159,1,52.769999999999996,2,1,3,213
7910,27,1,17.33,4,1,2,412
7911,316,3,61.18,1,3,3,133
7912,301,3,49.59,1,3,3,133
7913,242,1,60.31,2,1,3,213
7914,263,1,9.06,2,1,1,211
7915,354,2,20.53,1,3,2,132
7916,277,1,2.43,1,1,1,111
7917,275,1,6.69,1,1,1,111
7918,127,2,23.79,3,3,2,332
7919,307,1,13.23,1,1,2,112
7920,334,1,41.269999999999996,1,1,3,113
7921,282,1,11.25,1,1,2,112
7922,248,1,12.87,2,1,2,212
7923,268,1,47.129999999999995,2,1,3,213
7924,328,1,4.5,1,1,1,111
7925,298,1,12.96,1,1,2,112
7926,100,1,8.43,3,1,1,311
7927,18,1,11.65,4,1,2,412
7928,167,1,9.35,2,1,1,211
7929,327,1,21.12,1,1,2,112
7930,211,1,15.330000000000002,2,1,2,212
7931,277,1,2.03,1,1,1,111
7932,296,2,26.09,1,3,3,133
7933,324,1,9.55,1,1,1,111
7934,331,5,274.34,1,4,4,144
7935,308,3,16.23,1,3,2,132
7936,290,1,14.17,1,1,2,112
7937,362,1,10.98,1,1,2,112
7938,287,1,17.83,1,1,2,112
7939,347,1,4.26,1,1,1,111
7940,294,1,6.75,1,1,1,111
7941,298,5,44.04,1,4,3,143
7942,224,2,24.049999999999997,2,3,3,233
7943,284,2,49.730000000000004,1,3,3,133
7944,251,1,12.21,2,1,2,212
7945,331,2,14.47,1,3,2,132
7946,265,2,6.75,2,3,1,231
7947,117,1,8.32,3,1,1,311
7948,275,1,19.42,1,1,2,112
7949,283,3,27.47,1,3,3,133
7950,168,1,6.06,2,1,1,211
7951,83,2,23.77,3,3,2,332
7952,115,4,241.56000000000003,3,4,4,344
7953,303,1,15.49,1,1,2,112
7954,319,1,23.560000000000002,1,1,2,112
7955,357,1,11.600000000000001,1,1,2,112
7956,319,1,10.5,1,1,2,112
7957,309,3,494.85,1,3,4,134
7958,273,1,9.01,1,1,1,111
7959,151,1,24.83,2,1,3,213
7960,121,4,71.34,3,4,4,344
7961,216,1,9.8,2,1,1,211
7962,297,2,69.07,1,3,4,134
7963,341,1,4.57,1,1,1,111
7964,260,1,3.44,2,1,1,211
7965,288,6,113.96000000000001,1,4,4,144
7966,216,1,12.69,2,1,2,212
7967,193,1,6.31,2,1,1,211
7968,290,1,4.29,1,1,1,111
7969,337,1,1.75,1,1,1,111
7970,275,1,83.12,1,1,4,114
7971,297,1,4.09,1,1,1,111
7972,351,1,33.26,1,1,3,113
7973,272,2,47.05,2,3,3,233
7974,170,3,29.74,2,3,3,233
7975,53,1,35.47,3,1,3,313
7976,351,1,120.16,1,1,4,114
7977,305,1,49.74,1,1,3,113
7978,343,1,11.120000000000001,1,1,2,112
7979,60,2,47.79,3,3,3,333
7980,226,1,44.46,2,1,3,213
7981,307,1,9.68,1,1,1,111
7982,324,1,4.44,1,1,1,111
7983,315,1,28.27,1,1,3,113
7984,194,1,48.99,2,1,3,213
7985,354,1,7.24,1,1,1,111
7986,174,3,24.76,2,3,3,233
7987,241,4,19.689999999999998,2,4,2,242
7988,278,2,23.7,1,3,2,132
7989,330,2,63.61000000000001,1,3,4,134
7990,119,1,4.02,3,1,1,311
7991,249,4,145.87,2,4,4,244
7992,315,2,32.230000000000004,1,3,3,133
7993,273,1,4.91,1,1,1,111
7994,290,3,31.29,1,3,3,133
7995,110,4,50.6,3,4,3,343
7996,165,2,92.17,2,3,4,234
7997,343,1,6.62,1,1,1,111
7998,254,1,14.89,2,1,2,212
7999,96,6,95.75999999999999,3,4,4,344
8000,313,3,111.39,1,3,4,134
8001,157,2,10.78,2,3,2,232
8002,112,2,37.519999999999996,3,3,3,333
8003,322,1,19.43,1,1,2,112
8004,270,2,35.33,2,3,3,233
8005,336,4,16.71,1,4,2,142
8006,289,3,25.85,1,3,3,133
8007,283,3,78.27,1,3,4,134
8008,309,4,53.8,1,4,3,143
8009,256,1,8.66,2,1,1,211
8010,290,2,24.09,1,3,3,133
8011,285,1,21.69,1,1,2,112
8012,49,2,17.240000000000002,3,3,2,332
8013,306,1,6.62,1,1,1,111
8014,353,1,10.23,1,1,2,112
8015,176,3,132.8,2,3,4,234
8016,293,1,29.17,1,1,3,113
8017,225,2,12.39,2,3,2,232
8018,327,1,30.26,1,1,3,113
8019,122,1,12.13,3,1,2,312
8020,94,9,171.31,3,4,4,344
8021,313,1,140.01,1,1,4,114
8022,282,9,76.42,1,4,4,144
8023,338,1,18.38,1,1,2,112
8024,286,15,405.49,1,4,4,144
8025,233,1,9.030000000000001,2,1,1,211
8026,275,3,115.97,1,3,4,134
8027,339,1,10.57,1,1,2,112
8028,253,2,8.95,2,3,1,231
8029,146,2,43.82,3,3,3,333
8030,243,3,97.58,2,3,4,234
8031,356,1,18.29,1,1,2,112
8032,61,6,88.58,3,4,4,344
8033,248,4,14.53,2,4,2,242
8034,299,2,22.88,1,3,2,132
8035,259,8,222.27,2,4,4,244
8036,270,1,4.4,2,1,1,211
8037,203,1,6.0,2,1,1,211
8038,209,3,50.91,2,3,3,233
8039,56,8,58.1,3,4,3,343
8040,258,7,120.0,2,4,4,244
8041,308,2,70.67,1,3,4,134
8042,303,2,32.03,1,3,3,133
8043,101,2,68.56,3,3,4,334
8044,256,7,108.19,2,4,4,244
8045,160,1,4.02,2,1,1,211
8046,347,1,1.71,1,1,1,111
8047,283,1,52.42999999999999,1,1,3,113
8048,308,2,50.769999999999996,1,3,3,133
8049,220,2,54.1,2,3,3,233
8050,265,2,18.119999999999997,2,3,2,232
8051,327,2,26.61,1,3,3,133
8052,295,1,9.38,1,1,1,111
8053,317,2,6.09,1,3,1,131
8054,295,5,89.92,1,4,4,144
8055,303,3,44.620000000000005,1,3,3,133
8056,167,2,37.28,2,3,3,233
8057,272,4,53.62,2,4,3,243
8058,316,5,56.07,1,4,3,143
8059,257,1,18.25,2,1,2,212
8060,320,2,77.38,1,3,4,134
8061,339,1,2.37,1,1,1,111
8062,64,4,47.85,3,4,3,343
8063,231,1,9.63,2,1,1,211
8064,220,2,30.29,2,3,3,233
8065,303,3,25.88,1,3,3,133
8066,71,4,119.64,3,4,4,344
8067,312,1,11.59,1,1,2,112
8068,289,1,3.63,1,1,1,111
8069,285,1,24.44,1,1,3,113
8070,118,1,17.5,3,1,2,312
8071,344,1,8.43,1,1,1,111
8072,94,2,31.919999999999998,3,3,3,333
8073,251,2,19.39,2,3,2,232
8074,153,3,61.919999999999995,2,3,3,233
8075,336,3,25.06,1,3,3,133
8076,190,2,68.05,2,3,4,234
8077,339,1,16.16,1,1,2,112
8078,325,2,11.969999999999999,1,3,2,132
8079,264,10,142.38,2,4,4,244
8080,295,1,11.309999999999999,1,1,2,112
8081,208,1,12.33,2,1,2,212
8082,330,2,32.13,1,3,3,133
8083,283,2,13.04,1,3,2,132
8084,198,2,34.49,2,3,3,233
8085,268,1,44.94,2,1,3,213
8086,358,1,8.56,1,1,1,111
8087,250,5,22.57,2,4,2,242
8088,318,1,7.86,1,1,1,111
8089,160,1,8.65,2,1,1,211
8090,283,1,10.23,1,1,2,112
8091,192,4,19.6,2,4,2,242
8092,268,2,17.26,2,3,2,232
8093,261,1,6.64,2,1,1,211
8094,327,1,8.57,1,1,1,111
8095,268,1,27.02,2,1,3,213
8096,158,13,201.04,2,4,4,244
8097,230,18,459.25,2,4,4,244
8098,167,1,8.0,2,1,1,211
8099,257,1,2.86,2,1,1,211
8100,175,3,40.58,2,3,3,233
8101,303,6,503.61,1,4,4,144
8102,309,2,21.5,1,3,2,132
8103,130,7,171.2,3,4,4,344
8104,292,2,14.629999999999999,1,3,2,132
8105,216,1,46.260000000000005,2,1,3,213
8106,261,7,341.96999999999997,2,4,4,244
8107,226,7,235.93,2,4,4,244
8108,346,2,14.670000000000002,1,3,2,132
8109,236,1,12.27,2,1,2,212
8110,101,2,63.31,3,3,4,334
8111,275,6,67.44,1,4,4,144
8112,306,1,51.64,1,1,3,113
8113,293,1,40.25,1,1,3,113
8114,262,1,193.41,2,1,4,214
8115,317,3,197.82999999999998,1,3,4,134
8116,299,11,138.02,1,4,4,144
8117,190,3,16.17,2,3,2,232
8118,282,4,36.44,1,4,3,143
8119,313,1,13.57,1,1,2,112
8120,314,1,7.23,1,1,1,111
8121,165,9,115.37,2,4,4,244
8122,83,6,187.11,3,4,4,344
8123,201,4,136.34,2,4,4,244
8124,290,4,144.27,1,4,4,144
8125,270,3,25.86,2,3,3,233
8126,256,1,5.37,2,1,1,211
8127,303,1,7.96,1,1,1,111
8128,313,2,35.41,1,3,3,133
8129,164,2,14.45,2,3,2,232
8130,330,2,46.86,1,3,3,133
8131,56,1,16.58,3,1,2,312
8132,289,1,107.67,1,1,4,114
8133,219,5,164.98000000000002,2,4,4,244
8134,65,3,62.93,3,3,3,333
8135,316,1,30.3,1,1,3,113
8136,319,1,14.61,1,1,2,112
8137,276,3,162.28,1,3,4,134
8138,331,1,1.65,1,1,1,111
8139,347,1,13.07,1,1,2,112
8140,298,3,16.83,1,3,2,132
8141,290,4,232.83,1,4,4,144
8142,297,1,26.759999999999998,1,1,3,113
8143,332,1,1.97,1,1,1,111
8144,288,4,28.03,1,4,3,143
8145,273,2,26.61,1,3,3,133
8146,163,3,76.9,2,3,4,234
8147,263,9,499.53000000000003,2,4,4,244
8148,211,1,29.740000000000002,2,1,3,213
8149,346,1,84.71000000000001,1,1,4,114
8150,133,1,6.12,3,1,1,311
8151,347,2,46.9,1,3,3,133
8152,167,9,380.64,2,4,4,244
8153,102,1,24.34,3,1,3,313
8154,276,10,529.04,1,4,4,144
8155,202,2,15.68,2,3,2,232
8156,216,4,29.909999999999997,2,4,3,243
8157,299,3,110.78,1,3,4,134
8158,137,8,266.4,3,4,4,344
8159,272,8,670.3100000000001,2,4,4,244
8160,258,5,68.08,2,4,4,244
8161,136,2,14.05,3,3,2,332
8162,142,3,80.88,3,3,4,334
8163,114,8,150.79,3,4,4,344
8164,121,3,257.24,3,3,4,334
8165,255,2,45.379999999999995,2,3,3,233
8166,107,1,170.89,3,1,4,314
8167,77,1,18.68,3,1,2,312
8168,305,3,220.89000000000001,1,3,4,134
8169,259,1,6.35,2,1,1,211
8170,236,1,66.12,2,1,4,214
8171,101,4,53.42,3,4,3,343
8172,212,4,24.91,2,4,3,243
8173,138,3,232.83,3,3,4,334
8174,256,1,21.12,2,1,2,212
8175,318,1,32.32,1,1,3,113
8176,116,4,28.23,3,4,3,343
8177,153,1,65.05,2,1,4,214
8178,285,7,102.97,1,4,4,144
8179,291,5,81.65,1,4,4,144
8180,289,7,354.48,1,4,4,144
8181,235,1,27.12,2,1,3,213
8182,292,2,17.6,1,3,2,132
8183,233,1,4.12,2,1,1,211
8184,21,1,4.57,4,1,1,411
8185,317,2,13.97,1,3,2,132
8186,289,7,174.36,1,4,4,144
8187,237,1,116.43,2,1,4,214
8188,260,1,13.02,2,1,2,212
8189,136,7,91.05,3,4,4,344
8190,268,2,62.78,2,3,3,233
8191,316,2,39.68,1,3,3,133
8192,300,5,11.53,1,4,2,142
8193,293,4,37.769999999999996,1,4,3,143
8194,266,1,10.780000000000001,2,1,2,212
8195,73,1,10.41,3,1,2,312
8196,329,1,18.02,1,1,2,112
8197,355,1,6.21,1,1,1,111
8198,318,1,53.870000000000005,1,1,3,113
8199,311,2,5.36,1,3,1,131
8200,227,2,8.46,2,3,1,231
8201,226,2,54.04,2,3,3,233
8202,270,1,7.63,2,1,1,211
8203,340,1,6.07,1,1,1,111
8204,272,2,74.34,2,3,4,234
8205,324,1,14.16,1,1,2,112
8206,266,3,41.78,2,3,3,233
8207,229,1,3.87,2,1,1,211
8208,348,1,43.25,1,1,3,113
8209,271,3,13.62,2,3,2,232
8210,291,1,22.2,1,1,2,112
8211,296,1,13.42,1,1,2,112
8212,344,1,40.66,1,1,3,113
8213,296,2,26.400000000000002,1,3,3,133
8214,278,2,24.28,1,3,3,133
8215,237,1,67.68,2,1,4,214
8216,337,1,6.449999999999999,1,1,1,111
8217,263,1,12.58,2,1,2,212
8218,143,4,84.45,3,4,4,344
8219,313,2,21.810000000000002,1,3,2,132
8220,269,3,30.970000000000002,2,3,3,233
8221,246,1,12.96,2,1,2,212
8222,281,6,125.72,1,4,4,144
8223,243,1,79.38,2,1,4,214
8224,286,3,32.49,1,3,3,133
8225,288,1,9.06,1,1,1,111
8226,323,1,20.15,1,1,2,112
8227,231,1,15.63,2,1,2,212
8228,138,3,487.26,3,3,4,334
8229,347,1,19.74,1,1,2,112
8230,140,1,9.0,3,1,1,311
8231,256,1,11.23,2,1,2,212
8232,332,1,5.19,1,1,1,111
8233,269,1,2.22,2,1,1,211
8234,287,1,11.37,1,1,2,112
8235,302,1,55.67,1,1,3,113
8236,304,5,76.05,1,4,4,144
8237,90,1,10.0,3,1,1,311
8238,295,1,23.52,1,1,2,112
8239,321,1,12.370000000000001,1,1,2,112
8240,184,2,93.74,2,3,4,234
8241,245,1,3.96,2,1,1,211
8242,259,1,14.030000000000001,2,1,2,212
8243,361,1,12.81,1,1,2,112
8244,347,1,18.17,1,1,2,112
8245,320,1,6.35,1,1,1,111
8246,294,1,9.39,1,1,1,111
8247,144,1,17.87,3,1,2,312
8248,277,1,21.23,1,1,2,112
8249,200,1,6.470000000000001,2,1,1,211
8250,318,1,15.02,1,1,2,112
8251,337,1,5.38,1,1,1,111
8252,350,1,11.52,1,1,2,112
8253,350,2,11.219999999999999,1,3,2,132
8254,208,1,17.66,2,1,2,212
8255,319,2,38.66,1,3,3,133
8256,274,1,6.35,1,1,1,111
8257,291,5,591.16,1,4,4,144
8258,348,1,3.13,1,1,1,111
8259,254,1,19.29,2,1,2,212
8260,218,1,5.79,2,1,1,211
8261,119,1,12.11,3,1,2,312
8262,296,1,2.06,1,1,1,111
8263,16,1,26.49,4,1,3,413
8264,141,6,69.97,3,4,4,344
8265,274,1,12.3,1,1,2,112
8266,144,2,26.689999999999998,3,3,3,333
8267,309,2,295.73,1,3,4,134
8268,139,1,5.4399999999999995,3,1,1,311
8269,350,1,9.31,1,1,1,111
8270,307,4,109.07,1,4,4,144
8271,270,1,3.42,2,1,1,211
8272,281,1,6.12,1,1,1,111
8273,235,1,12.45,2,1,2,212
8274,276,1,8.29,1,1,1,111
8275,346,1,13.8,1,1,2,112
8276,262,1,4.32,2,1,1,211
8277,171,1,6.81,2,1,1,211
8278,313,1,9.059999999999999,1,1,1,111
8279,300,1,9.48,1,1,1,111
8280,289,2,39.5,1,3,3,133
8281,210,1,3.74,2,1,1,211
8282,130,6,305.9,3,4,4,344
8283,352,1,53.56999999999999,1,1,3,113
8284,270,1,1.88,2,1,1,211
8285,241,1,21.9,2,1,2,212
8286,303,1,20.98,1,1,2,112
8287,197,1,4.19,2,1,1,211
8288,364,1,1.68,1,1,1,111
8289,323,1,12.03,1,1,2,112
8290,352,1,22.220000000000002,1,1,2,112
8291,170,1,51.99,2,1,3,213
8292,322,1,5.15,1,1,1,111
8293,257,1,4.94,2,1,1,211
8294,128,2,15.22,3,3,2,332
8295,309,1,3.96,1,1,1,111
8296,219,1,14.25,2,1,2,212
8297,42,2,10.11,4,3,1,431
8298,299,3,207.49,1,3,4,134
8299,266,2,23.83,2,3,2,232
8300,327,1,11.65,1,1,2,112
8301,348,1,10.75,1,1,2,112
8302,353,1,13.68,1,1,2,112
8303,292,4,30.419999999999998,1,4,3,143
8304,265,3,22.9,2,3,2,232
8305,298,2,51.75,1,3,3,133
8306,324,1,12.3,1,1,2,112
8307,261,3,116.52,2,3,4,234
8308,363,1,7.289999999999999,1,1,1,111
8309,305,2,15.52,1,3,2,132
8310,359,1,4.56,1,1,1,111
8311,357,2,29.1,1,3,3,133
8312,199,2,28.28,2,3,3,233
8313,241,2,25.16,2,3,3,233
8314,116,12,240.78,3,4,4,344
8315,121,4,49.730000000000004,3,4,3,343
8316,271,2,13.55,2,3,2,232
8317,207,2,19.68,2,3,2,232
8318,251,4,27.46,2,4,3,243
8319,265,6,195.87,2,4,4,244
8320,265,3,235.01,2,3,4,234
8321,170,7,129.47,2,4,4,244
8322,285,2,65.24,1,3,4,134
8323,240,4,26.82,2,4,3,243
8324,361,1,2.11,1,1,1,111
8325,302,1,36.99,1,1,3,113
8326,95,1,12.89,3,1,2,312
8327,317,2,56.86,1,3,3,133
8328,293,20,348.02000000000004,1,4,4,144
8329,189,4,54.33,2,4,3,243
8330,278,3,47.839999999999996,1,3,3,133
8331,72,2,23.79,3,3,2,332
8332,278,8,313.9,1,4,4,144
8333,218,2,49.269999999999996,2,3,3,233
8334,241,6,55.730000000000004,2,4,3,243
8335,304,2,53.89,1,3,3,133
8336,354,1,39.01,1,1,3,113
8337,211,5,90.37,2,4,4,244
8338,343,2,34.74,1,3,3,133
8339,262,4,200.92,2,4,4,244
8340,75,4,314.46000000000004,3,4,4,344
8341,240,3,25.23,2,3,3,233
8342,209,1,25.04,2,1,3,213
8343,118,2,26.39,3,3,3,333
8344,303,3,97.82000000000001,1,3,4,134
8345,173,5,363.77000000000004,2,4,4,244
8346,304,1,16.82,1,1,2,112
8347,199,1,69.03999999999999,2,1,4,214
8348,145,2,9.129999999999999,3,3,1,331
8349,309,1,12.45,1,1,2,112
8350,65,5,51.44,3,4,3,343
8351,111,5,195.32000000000002,3,4,4,344
8352,136,1,44.92,3,1,3,313
8353,212,1,13.62,2,1,2,212
8354,99,4,51.86,3,4,3,343
8355,255,1,10.5,2,1,2,212
8356,255,7,93.16,2,4,4,244
8357,323,1,233.1,1,1,4,114
8358,151,1,26.43,2,1,3,213
8359,293,2,125.84,1,3,4,134
8360,216,1,6.35,2,1,1,211
8361,149,2,42.18,3,3,3,333
8362,198,3,94.63,2,3,4,234
8363,278,6,207.35,1,4,4,144
8364,285,4,147.51,1,4,4,144
8365,268,3,20.61,2,3,2,232
8366,294,4,31.46,1,4,3,143
8367,234,6,140.34,2,4,4,244
8368,163,1,8.73,2,1,1,211
8369,120,2,28.71,3,3,3,333
8370,283,2,64.62,1,3,4,134
8371,304,3,106.21000000000001,1,3,4,134
8372,234,5,112.41,2,4,4,244
8373,243,3,59.760000000000005,2,3,3,233
8374,314,2,103.16,1,3,4,134
8375,300,6,366.77,1,4,4,144
8376,262,1,34.79,2,1,3,213
8377,216,11,307.23,2,4,4,244
8378,257,1,21.490000000000002,2,1,2,212
8379,278,1,10.18,1,1,2,112
8380,313,2,13.92,1,3,2,132
8381,307,2,30.88,1,3,3,133
8382,118,1,8.73,3,1,1,311
8383,323,1,17.68,1,1,2,112
8384,353,1,54.48,1,1,3,113
8385,326,1,4.91,1,1,1,111
8386,288,1,13.5,1,1,2,112
8387,294,4,22.36,1,4,2,142
8388,257,6,85.07,2,4,4,244
8389,324,1,5.73,1,1,1,111
8390,286,1,14.34,1,1,2,112
8391,233,2,27.5,2,3,3,233
8392,332,2,19.64,1,3,2,132
8393,270,7,17.38,2,4,2,242
8394,334,2,32.41,1,3,3,133
8395,326,3,43.7,1,3,3,133
8396,317,4,70.58,1,4,4,144
8397,266,6,82.52,2,4,4,244
8398,303,4,160.71,1,4,4,144
8399,144,3,25.509999999999998,3,3,3,333
8400,251,1,24.87,2,1,3,213
8401,156,1,22.5,2,1,2,212
8402,261,7,106.22,2,4,4,244
8403,289,2,5.41,1,3,1,131
8404,352,1,5.46,1,1,1,111
8405,201,1,12.11,2,1,2,212
8406,281,4,28.729999999999997,1,4,3,143
8407,302,1,12.219999999999999,1,1,2,112
8408,315,1,9.21,1,1,1,111
8409,358,1,289.15,1,1,4,114
8410,298,4,99.83,1,4,4,144
8411,127,6,67.45,3,4,4,344
8412,286,1,16.82,1,1,2,112
8413,33,7,114.72999999999999,4,4,4,444
8414,325,1,6.74,1,1,1,111
8415,263,1,16.5,2,1,2,212
8416,248,1,6.75,2,1,1,211
8417,285,3,26.6,1,3,3,133
8418,137,7,119.8,3,4,4,344
8419,325,1,8.65,1,1,1,111
8420,227,2,18.79,2,3,2,232
8421,131,15,210.56,3,4,4,344
8422,274,3,21.34,1,3,2,132
8423,113,1,8.690000000000001,3,1,1,311
8424,310,4,164.33,1,4,4,144
8425,179,1,10.17,2,1,1,211
8426,316,1,54.769999999999996,1,1,3,113
8427,285,3,108.48,1,3,4,134
8428,223,1,17.54,2,1,2,212
8429,264,3,33.19,2,3,3,233
8430,161,1,85.28999999999999,2,1,4,214
8431,72,3,51.96,3,3,3,333
8432,336,1,38.82,1,1,3,113
8433,202,1,15.37,2,1,2,212
8434,220,1,9.62,2,1,1,211
8435,178,2,50.99,2,3,3,233
8436,195,1,8.46,2,1,1,211
8437,300,4,233.02,1,4,4,144
8438,299,1,6.75,1,1,1,111
8439,116,1,6.93,3,1,1,311
8440,254,1,5.05,2,1,1,211
8441,20,1,43.42,4,1,3,413
8442,320,2,186.35,1,3,4,134
8443,101,3,87.59,3,3,4,334
8444,199,1,8.52,2,1,1,211
8445,241,1,3.82,2,1,1,211
8446,183,1,10.01,2,1,1,211
8447,231,3,22.55,2,3,2,232
8448,318,4,25.6,1,4,3,143
8449,288,2,9.620000000000001,1,3,1,131
8450,263,2,2.72,2,3,1,231
8451,295,2,23.46,1,3,2,132
8452,357,1,27.619999999999997,1,1,3,113
8453,179,2,237.86,2,3,4,234
8454,185,4,195.75,2,4,4,244
8455,46,1,2.78,4,1,1,411
8456,356,1,4.09,1,1,1,111
8457,268,5,257.04,2,4,4,244
8458,190,4,83.28,2,4,4,244
8459,333,1,3.82,1,1,1,111
8460,201,4,48.92,2,4,3,243
8461,51,6,39.87,3,4,3,343
8462,302,2,15.35,1,3,2,132
8463,278,1,14.88,1,1,2,112
8464,105,7,73.76,3,4,4,344
8465,314,1,12.219999999999999,1,1,2,112
8466,310,1,15.41,1,1,2,112
8467,295,1,7.43,1,1,1,111
8468,356,1,25.18,1,1,3,113
8469,295,2,20.8,1,3,2,132
8470,364,1,18.32,1,1,2,112
8471,305,3,15.850000000000001,1,3,2,132
8472,109,2,30.38,3,3,3,333
8473,261,3,28.28,2,3,3,233
8474,136,1,7.23,3,1,1,311
8475,343,1,15.25,1,1,2,112
8476,173,4,79.58,2,4,4,244
8477,302,2,69.83,1,3,4,134
8478,331,2,20.93,1,3,2,132
8479,320,1,19.97,1,1,2,112
8480,318,5,323.51,1,4,4,144
8481,250,1,6.54,2,1,1,211
8482,118,2,18.48,3,3,2,332
8483,271,1,87.37,2,1,4,214
8484,326,1,6.81,1,1,1,111
8485,310,1,5.79,1,1,1,111
8486,284,3,32.82,1,3,3,133
8487,291,8,109.25,1,4,4,144
8488,248,3,59.08,2,3,3,233
8489,269,2,22.240000000000002,2,3,2,232
8490,297,1,17.13,1,1,2,112
8491,234,11,205.72,2,4,4,244
8492,293,1,24.28,1,1,3,113
8493,171,4,44.35,2,4,3,243
8494,276,2,11.25,1,3,2,132
8495,260,8,47.17,2,4,3,243
8496,271,1,6.44,2,1,1,211
8497,189,2,27.89,2,3,3,233
8498,331,5,23.16,1,4,2,142
8499,267,4,34.260000000000005,2,4,3,243
8500,278,3,110.17999999999999,1,3,4,134
8501,185,2,53.69,2,3,3,233
8502,354,1,6.93,1,1,1,111
8503,163,3,41.480000000000004,2,3,3,233
8504,129,9,93.9,3,4,4,344
8505,246,1,6.0,2,1,1,211
8506,283,2,29.7,1,3,3,133
8507,81,1,31.3,3,1,3,313
8508,206,3,24.08,2,3,3,233
8509,299,2,14.02,1,3,2,132
8510,173,1,4.94,2,1,1,211
8511,106,2,44.980000000000004,3,3,3,333
8512,310,3,25.28,1,3,3,133
8513,276,3,307.73,1,3,4,134
8514,300,4,218.95,1,4,4,144
8515,307,5,152.71,1,4,4,144
8516,271,2,16.46,2,3,2,232
8517,301,1,4.84,1,1,1,111
8518,259,2,21.89,2,3,2,232
